id,host_is_superhost,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,price,review_scores_location
45087157,f,East Harlem,Manhattan,40.80332,-73.93369,Entire home/apt,3,200,0.00
45087905,f,Rego Park,Queens,40.72928,-73.85262,Private room,1,50,0.00
45088467,f,Bushwick,Brooklyn,40.68564,-73.91504,Private room,2,45,0.00
45089241,f,Midtown,Manhattan,40.74838,-73.98822,Private room,6,234,4.90
45089328,f,Gravesend,Brooklyn,40.58556,-73.96965,Entire home/apt,4,250,0.00
45089745,f,Woodside,Queens,40.74451,-73.89202,Private room,1,30,5.00
45091165,f,Flushing,Queens,40.74486,-73.83471,Private room,2,63,4.71
45091742,t,Williamsburg,Brooklyn,40.71513,-73.96158,Entire home/apt,5,1500,5.00
45091953,f,Greenwich Village,Manhattan,40.73035,-73.99926,Entire home/apt,2,150,5.00
45092503,t,Crown Heights,Brooklyn,40.67219,-73.95732,Entire home/apt,6,162,4.94
45092683,f,Harlem,Manhattan,40.80437,-73.95133,Private room,2,149,0.00
45097782,f,Upper East Side,Manhattan,40.76925,-73.95773,Entire home/apt,2,182,4.00
45098803,f,Clinton Hill,Brooklyn,40.6964,-73.96235,Private room,1,55,0.00
45099567,t,Williamsburg,Brooklyn,40.71039,-73.94669,Private room,2,138,4.94
45100152,f,Bedford-Stuyvesant,Brooklyn,40.693,-73.93245,Private room,3,66,4.67
45103576,f,Astoria,Queens,40.7654,-73.90822,Private room,1,60,0.00
45103929,t,Bedford-Stuyvesant,Brooklyn,40.67933,-73.91333,Private room,2,55,4.89
45104165,f,Rosedale,Queens,40.65594,-73.72897,Private room,1,45,4.75
45105081,f,Cypress Hills,Brooklyn,40.68824,-73.87588,Private room,2,32,5.00
45105623,t,Van Nest,Bronx,40.84518,-73.8635,Private room,2,45,4.57
45111149,f,Jamaica,Queens,40.69946,-73.77736,Private room,3,135,4.78
45114711,f,Hell's Kitchen,Manhattan,40.76599,-73.98795,Entire home/apt,4,165,5.00
45117459,t,Rockaway Beach,Queens,40.58578,-73.81749,Entire home/apt,3,125,4.97
45119005,t,Chelsea,Manhattan,40.74155,-73.99973,Entire home/apt,2,215,5.00
45121118,f,Ridgewood,Queens,40.70712,-73.90904,Private room,2,65,4.77
45127521,f,Woodside,Queens,40.74596,-73.89322,Private room,1,36,4.00
45132366,f,Upper East Side,Manhattan,40.77040077,-73.95975386,Entire home/apt,2,130,0.00
45133294,f,Borough Park,Brooklyn,40.6097,-73.97337,Entire home/apt,2,144,4.94
45138618,f,Morningside Heights,Manhattan,40.80365,-73.95949,Entire home/apt,2,100,5.00
45138735,f,Hell's Kitchen,Manhattan,40.76728,-73.99005,Entire home/apt,2,125,5.00
45138779,f,Bensonhurst,Brooklyn,40.60896,-73.97332,Private room,2,49,5.00
45139002,f,Woodside,Queens,40.74538,-73.91103,Private room,2,89,4.71
45143238,f,East Flatbush,Brooklyn,40.63272,-73.94426,Shared room,1,50,5.00
45143239,f,Bedford-Stuyvesant,Brooklyn,40.68487,-73.95445,Entire home/apt,2,62,5.00
45151029,f,Upper East Side,Manhattan,40.77135,-73.95527,Entire home/apt,2,159,4.75
45157580,f,Upper West Side,Manhattan,40.80185,-73.96557,Entire home/apt,3,150,5.00
45162346,f,Rosedale,Queens,40.65414,-73.72728,Private room,1,60,5.00
45164113,f,West Village,Manhattan,40.72954,-74.00569,Entire home/apt,1,199,5.00
45164291,f,Gramercy,Manhattan,40.7362,-73.98229,Entire home/apt,2,250,5.00
45167238,f,Baychester,Bronx,40.87452,-73.84338,Private room,2,80,4.77
45172904,t,Brooklyn Heights,Brooklyn,40.69441,-73.99325,Entire home/apt,2,185,5.00
45173392,f,Borough Park,Brooklyn,40.63324,-74.00574,Private room,2,50,0.00
45175117,f,Lower East Side,Manhattan,40.71891,-73.99283,Entire home/apt,4,139,5.00
45175206,f,Wakefield,Bronx,40.91248,-73.84885,Private room,1,90,4.67
45175578,f,Stapleton,Staten Island,40.63072,-74.07446,Entire home/apt,4,308,0.00
45175969,f,Kensington,Brooklyn,40.64359,-73.98116,Private room,2,65,5.00
45176100,f,Williamsburg,Brooklyn,40.71628,-73.94137,Private room,1,45,0.00
45176673,f,Hell's Kitchen,Manhattan,40.76566,-73.98969,Entire home/apt,2,125,5.00
45176684,t,Fort Greene,Brooklyn,40.68704,-73.9785,Entire home/apt,5,304,4.98
45177333,f,Harlem,Manhattan,40.82448,-73.94489,Entire home/apt,2,70,0.00
45177570,f,Upper East Side,Manhattan,40.76848,-73.95262,Entire home/apt,2,200,0.00
45179405,f,Prospect-Lefferts Gardens,Brooklyn,40.65681,-73.94403,Private room,2,90,4.79
45179714,f,Parkchester,Bronx,40.83549,-73.86306,Entire home/apt,2,141,4.78
45181832,f,Bensonhurst,Brooklyn,40.60955,-74.00285,Entire home/apt,9,166,4.82
45185136,f,Williamsburg,Brooklyn,40.71087,-73.9542,Private room,2,95,5.00
45191000,f,Crown Heights,Brooklyn,40.67265,-73.95581,Private room,2,50,0.00
45191374,f,Williamsburg,Brooklyn,40.71851,-73.95884,Entire home/apt,4,107,0.00
45192635,f,Harlem,Manhattan,40.80312,-73.95011,Entire home/apt,4,200,5.00
45192663,f,Chinatown,Manhattan,40.71688,-73.99221,Private room,1,90,4.33
45201724,t,Williamsburg,Brooklyn,40.71381,-73.9543,Entire home/apt,2,140,5.00
45202329,t,Harlem,Manhattan,40.82794,-73.94829,Private room,1,74,4.57
45203115,f,Bedford-Stuyvesant,Brooklyn,40.68759,-73.94436,Entire home/apt,4,165,4.68
45203126,t,East Village,Manhattan,40.7265,-73.97868,Entire home/apt,2,198,4.91
45203174,f,East Harlem,Manhattan,40.80898,-73.93804,Entire home/apt,12,500,4.53
45203962,t,Park Slope,Brooklyn,40.66584,-73.97927,Entire home/apt,4,284,4.97
45204055,t,Harlem,Manhattan,40.82814,-73.94794,Private room,2,105,4.73
45205118,f,East New York,Brooklyn,40.65487,-73.87345,Private room,2,65,0.00
45205306,f,Bushwick,Brooklyn,40.698112,-73.934021,Entire home/apt,3,114,0.00
45206350,f,Williamsburg,Brooklyn,40.71338,-73.94633,Entire home/apt,2,195,5.00
45208991,f,Bedford-Stuyvesant,Brooklyn,40.68636,-73.94091,Shared room,1,65,0.00
45216079,t,Morningside Heights,Manhattan,40.80715,-73.96599,Private room,2,90,4.96
45217392,f,Sheepshead Bay,Brooklyn,40.58488,-73.9588,Entire home/apt,3,135,1.00
45218458,f,Carroll Gardens,Brooklyn,40.68192,-73.99712,Entire home/apt,7,395,5.00
45219192,f,Woodside,Queens,40.743,-73.90464,Private room,2,43,0.00
45220334,f,Midtown,Manhattan,40.75617,-73.97818,Shared room,1,85,0.00
45220540,f,Financial District,Manhattan,40.70529,-74.01263,Entire home/apt,2,145,0.00
45221540,f,Mount Eden,Bronx,40.83887,-73.91755,Private room,1,55,3.00
45222438,f,Williamsburg,Brooklyn,40.70733,-73.94191,Private room,2,125,0.00
45222805,f,Woodside,Queens,40.74475,-73.90347,Private room,2,39,0.00
45223669,f,Elmhurst,Queens,40.73849,-73.87729,Private room,2,58,5.00
45223844,f,Woodside,Queens,40.74788,-73.89816,Private room,1,38,5.00
45224033,f,Woodside,Queens,40.74132,-73.89567,Private room,2,41,0.00
45224099,f,Fresh Meadows,Queens,40.75232,-73.78042,Entire home/apt,1,179,5.00
45224180,f,Jackson Heights,Queens,40.75304,-73.87676,Private room,2,34,0.00
45224909,f,Midtown,Manhattan,40.74637,-73.98726,Entire home/apt,4,369,4.76
45235352,f,Jackson Heights,Queens,40.75241,-73.87856,Private room,1,32,0.00
45235747,f,Williamsburg,Brooklyn,40.70989,-73.96588,Entire home/apt,2,407,4.79
45235897,f,Baychester,Bronx,40.87683,-73.84297,Private room,2,59,4.80
45235972,f,Jackson Heights,Queens,40.75269,-73.87799,Private room,1,38,0.00
45236480,f,Harlem,Manhattan,40.80984,-73.94402,Private room,4,68,5.00
45236489,t,Mott Haven,Bronx,40.81096,-73.90637,Entire home/apt,2,145,4.46
45239940,f,Arverne,Queens,40.5937,-73.78891,Entire home/apt,2,200,4.50
45240414,f,Eastchester,Bronx,40.87811,-73.83654,Shared room,2,200,0.00
45240828,f,Upper East Side,Manhattan,40.76638,-73.95472,Entire home/apt,2,95,4.67
45253125,f,Flatlands,Brooklyn,40.62291,-73.92224,Entire home/apt,4,105,4.66
45254502,t,Greenpoint,Brooklyn,40.725231,-73.952904,Entire home/apt,5,354,5.00
45257384,f,Cobble Hill,Brooklyn,40.68647,-73.99233,Entire home/apt,3,250,5.00
45257443,f,Tribeca,Manhattan,40.71775,-74.00569,Entire home/apt,5,499,5.00
45258129,f,Williamsburg,Brooklyn,40.71217,-73.95384,Entire home/apt,2,265,4.90
45259197,f,Rockaway Beach,Queens,40.58462,-73.81529,Private room,2,65,0.00
45261830,f,Midtown,Manhattan,40.74632,-73.98804,Entire home/apt,4,232,4.80
45261941,f,Midtown,Manhattan,40.74797,-73.98847,Entire home/apt,4,276,4.85
45268111,f,Morris Heights,Bronx,40.84971,-73.92299,Entire home/apt,6,406,4.80
45268539,f,St. Albans,Queens,40.69396,-73.75638,Entire home/apt,3,100,4.56
45270114,f,Midtown,Manhattan,40.74639,-73.9885,Entire home/apt,3,240,4.74
45270317,f,Midtown,Manhattan,40.74816,-73.98737,Entire home/apt,4,277,5.00
45270476,f,Midtown,Manhattan,40.74757,-73.98877,Entire home/apt,7,371,4.74
45270796,f,Upper East Side,Manhattan,40.7602,-73.96071,Entire home/apt,2,150,4.20
45272578,f,Astoria,Queens,40.76596,-73.90987,Shared room,1,52,5.00
45274852,f,Jackson Heights,Queens,40.75113,-73.87845,Private room,1,35,5.00
45276747,f,Co-op City,Bronx,40.86337,-73.82378,Private room,2,50,4.64
45277024,t,Upper East Side,Manhattan,40.76097,-73.96213,Private room,1,88,5.00
45277303,f,Hell's Kitchen,Manhattan,40.76749,-73.98807,Entire home/apt,2,125,5.00
45277434,f,Hell's Kitchen,Manhattan,40.76747,-73.98802,Entire home/apt,2,130,5.00
45277537,f,Hell's Kitchen,Manhattan,40.76661,-73.9881,Entire home/apt,4,190,5.00
45281615,t,Chinatown,Manhattan,40.71302,-73.99595,Private room,2,121,4.92
45282181,f,Forest Hills,Queens,40.73527,-73.85349,Entire home/apt,1,85,0.00
45283030,t,Borough Park,Brooklyn,40.63688,-74.00159,Private room,2,51,4.79
45286452,f,Jackson Heights,Queens,40.7509,-73.87708,Private room,1,34,0.00
45286461,t,Carroll Gardens,Brooklyn,40.68034,-73.99291,Entire home/apt,6,500,5.00
45286592,f,Claremont Village,Bronx,40.83805,-73.9087,Private room,1,46,4.63
45286799,f,Sunnyside,Queens,40.73808,-73.92634,Private room,2,38,0.00
45287153,f,Woodside,Queens,40.74111,-73.89628,Private room,2,100,4.50
45287391,f,Jackson Heights,Queens,40.7512,-73.87821,Private room,1,34,0.00
45287978,f,Harlem,Manhattan,40.82633,-73.94433,Entire home/apt,2,135,0.00
45290301,f,Long Island City,Queens,40.75418,-73.93508,Entire home/apt,3,300,0.00
45295952,t,Prospect Heights,Brooklyn,40.67771,-73.96801,Entire home/apt,4,275,5.00
45296324,f,Williamsburg,Brooklyn,40.70675,-73.9384,Entire home/apt,2,90,0.00
45300663,f,Woodside,Queens,40.74125,-73.89591,Private room,1,70,3.00
45301131,f,Woodside,Queens,40.74094,-73.89706,Private room,1,38,0.00
45301291,f,Hell's Kitchen,Manhattan,40.75896,-73.9959,Entire home/apt,4,130,4.83
45303002,f,Bedford-Stuyvesant,Brooklyn,40.68025,-73.9187,Private room,1,81,5.00
45305015,f,Washington Heights,Manhattan,40.85939,-73.92687,Entire home/apt,2,130,4.67
45305423,f,Bedford-Stuyvesant,Brooklyn,40.6919,-73.93244,Private room,4,66,4.68
45308975,t,Williamsburg,Brooklyn,40.71278,-73.94681,Entire home/apt,4,600,5.00
45308987,f,Rockaway Beach,Queens,40.59054,-73.81211,Entire home/apt,4,400,5.00
45310726,f,Williamsburg,Brooklyn,40.71051,-73.93471,Entire home/apt,1,1000,0.00
45313980,f,East Harlem,Manhattan,40.78838,-73.954285,Entire home/apt,2,113,5.00
45314824,f,Williamsburg,Brooklyn,40.70992,-73.95589,Private room,2,120,5.00
45314941,f,Belmont,Bronx,40.85829,-73.89265,Private room,1,60,0.00
45314999,f,Bushwick,Brooklyn,40.69836,-73.93113,Private room,2,59,4.84
45315558,f,Bay Ridge,Brooklyn,40.63472,-74.02479,Entire home/apt,12,144,4.41
45318765,t,Claremont Village,Bronx,40.84316,-73.90681,Entire home/apt,7,90,4.38
45319200,f,Harlem,Manhattan,40.82089,-73.95622,Entire home/apt,7,150,5.00
45326344,f,Park Slope,Brooklyn,40.66953,-73.98072,Entire home/apt,6,400,0.00
45326505,t,Sheepshead Bay,Brooklyn,40.60107,-73.94194,Entire home/apt,6,329,4.82
45327468,f,Bedford-Stuyvesant,Brooklyn,40.68704,-73.9458,Private room,2,65,5.00
45328502,f,Woodside,Queens,40.7416,-73.89596,Private room,2,39,0.00
45330395,f,Hell's Kitchen,Manhattan,40.76719,-73.98822,Entire home/apt,2,125,5.00
45331602,f,Financial District,Manhattan,40.71112,-74.00822,Entire home/apt,4,225,0.00
45334430,t,Bedford-Stuyvesant,Brooklyn,40.68376,-73.95512,Entire home/apt,2,183,4.86
45335934,f,East New York,Brooklyn,40.66834,-73.87616,Entire home/apt,4,101,4.37
45340304,f,Financial District,Manhattan,40.705601,-74.008781,Entire home/apt,4,519,5.00
45340880,f,Woodhaven,Queens,40.68652,-73.85819,Private room,1,49,0.00
45341673,f,Financial District,Manhattan,40.705601,-74.008781,Entire home/apt,2,594,0.00
45344367,f,Financial District,Manhattan,40.705601,-74.008781,Entire home/apt,2,431,0.00
45345628,f,Financial District,Manhattan,40.705601,-74.008781,Entire home/apt,2,644,0.00
45348615,t,Bushwick,Brooklyn,40.68708,-73.90764,Entire home/apt,3,125,0.00
45349187,f,Bushwick,Brooklyn,40.70032,-73.93894,Private room,1,39,5.00
45349413,t,Olinville,Bronx,40.88039,-73.86753,Entire home/apt,3,99,5.00
45349876,t,Arverne,Queens,40.59607,-73.79557,Private room,2,145,4.94
45350372,f,Bedford-Stuyvesant,Brooklyn,40.68094,-73.9584,Private room,2,108,4.71
45350621,f,Ridgewood,Queens,40.69754,-73.90539,Private room,2,45,0.00
45350904,f,Tribeca,Manhattan,40.71961,-74.00378,Entire home/apt,5,499,5.00
45353408,t,Harlem,Manhattan,40.82116,-73.95688,Entire home/apt,4,99,5.00
45354802,t,Woodside,Queens,40.74479,-73.90752,Entire home/apt,4,237,0.00
45359389,t,Crown Heights,Brooklyn,40.67298,-73.93247,Entire home/apt,7,205,3.80
45362021,f,Greenpoint,Brooklyn,40.71943,-73.95365,Entire home/apt,2,180,5.00
45362333,f,Forest Hills,Queens,40.71598,-73.84765,Private room,1,200,5.00
45362848,f,Williamsburg,Brooklyn,40.71377,-73.96077,Private room,1,60,0.00
45363996,f,Kips Bay,Manhattan,40.7425,-73.97332,Entire home/apt,4,190,5.00
45366428,f,Bushwick,Brooklyn,40.70096,-73.94027,Private room,1,37,5.00
45367802,f,Prospect-Lefferts Gardens,Brooklyn,40.65544,-73.95806,Private room,2,57,0.00
45368990,f,St. Albans,Queens,40.70603,-73.75126,Entire home/apt,2,155,4.96
45369405,t,Bushwick,Brooklyn,40.69068,-73.92272,Entire home/apt,4,259,4.17
45375727,f,Greenpoint,Brooklyn,40.73337,-73.95731,Entire home/apt,2,120,0.00
45378053,f,Williamsburg,Brooklyn,40.71219,-73.96818,Entire home/apt,5,225,4.75
45378405,t,Eastchester,Bronx,40.90782,-73.82016,Entire home/apt,6,140,4.83
45379183,f,Sheepshead Bay,Brooklyn,40.58348,-73.94303,Entire home/apt,3,69,4.75
45379767,f,South Ozone Park,Queens,40.67194,-73.79513,Private room,2,70,4.75
45380258,t,Lower East Side,Manhattan,40.71308,-73.9912,Entire home/apt,3,105,4.50
45380558,f,Woodside,Queens,40.74131,-73.89744,Private room,2,35,0.00
45380646,f,Sunset Park,Brooklyn,40.66273,-73.99318,Private room,2,70,0.00
45380846,f,Upper East Side,Manhattan,40.76164,-73.96261,Entire home/apt,2,68,5.00
45383580,f,West Village,Manhattan,40.73294,-74.00555,Entire home/apt,3,260,5.00
45384737,f,East New York,Brooklyn,40.65959,-73.89166,Entire home/apt,10,260,4.24
45384916,f,Woodside,Queens,40.74128,-73.89793,Private room,2,39,0.00
45385941,f,Woodside,Queens,40.74743,-73.89977,Private room,1,35,0.00
45390820,t,Crown Heights,Brooklyn,40.67404,-73.9422,Entire home/apt,4,290,4.50
45393851,f,Little Italy,Manhattan,40.71966,-73.99594,Entire home/apt,2,150,5.00
45396954,f,Upper East Side,Manhattan,40.775944,-73.955589,Entire home/apt,4,646,5.00
45397895,t,Borough Park,Brooklyn,40.63686,-74.00105,Private room,2,50,4.70
45397995,t,Borough Park,Brooklyn,40.63521,-74.00286,Private room,2,50,4.56
45398227,f,Midtown,Manhattan,40.74823,-73.9869,Entire home/apt,6,299,5.00
45398984,f,Hell's Kitchen,Manhattan,40.76524,-73.98926,Entire home/apt,2,125,4.75
45399393,f,Wakefield,Bronx,40.88332,-73.85018,Entire home/apt,4,325,5.00
45400472,t,Concourse,Bronx,40.82087,-73.92718,Entire home/apt,2,149,4.90
45400513,f,Harlem,Manhattan,40.8114,-73.9433,Entire home/apt,1,95,4.00
45407980,f,Cypress Hills,Brooklyn,40.68202,-73.88856,Entire home/apt,6,190,4.64
45408614,f,Elmhurst,Queens,40.73226,-73.88729,Entire home/apt,2,113,4.73
45409765,f,Upper East Side,Manhattan,40.775944,-73.955589,Entire home/apt,2,416,0.00
45410050,t,Inwood,Manhattan,40.86781,-73.92412,Private room,2,99,4.84
45410897,t,Rosedale,Queens,40.65777,-73.7387,Entire home/apt,6,221,4.69
45411958,f,Financial District,Manhattan,40.70584961,-74.00958524,Private room,2,157,5.00
45412133,t,NoHo,Manhattan,40.72482,-73.99317,Entire home/apt,2,300,5.00
45412157,f,Williamsburg,Brooklyn,40.70891,-73.94603,Entire home/apt,2,132,4.81
45413193,t,Bushwick,Brooklyn,40.69162,-73.9239,Private room,2,75,4.86
45413435,t,East Harlem,Manhattan,40.79349,-73.95108,Entire home/apt,2,120,5.00
45414252,t,Midtown,Manhattan,40.75264,-73.97072,Entire home/apt,3,300,5.00
45414303,t,Midtown,Manhattan,40.75429,-73.97246,Entire home/apt,3,380,5.00
45418350,f,Hell's Kitchen,Manhattan,40.76583,-73.99004,Entire home/apt,2,125,4.80
45418869,t,Fort Greene,Brooklyn,40.68573,-73.97794,Entire home/apt,3,260,5.00
45420463,f,Upper East Side,Manhattan,40.775944,-73.955589,Entire home/apt,2,334,0.00
45421986,f,Lower East Side,Manhattan,40.72305,-73.99105,Entire home/apt,3,295,0.00
45423628,t,Bedford-Stuyvesant,Brooklyn,40.69448,-73.94531,Private room,2,94,4.81
45423819,f,Bushwick,Brooklyn,40.69193,-73.90903,Entire home/apt,3,130,4.96
45423943,f,Jackson Heights,Queens,40.75307,-73.87777,Private room,1,28,0.00
45423998,f,Jackson Heights,Queens,40.75088,-73.87644,Private room,1,29,0.00
45424264,t,Inwood,Manhattan,40.86754,-73.92506,Private room,2,104,4.52
45424770,f,Castleton Corners,Staten Island,40.62405,-74.12465,Entire home/apt,2,99,0.00
45425730,f,Jamaica,Queens,40.69074,-73.80449,Entire home/apt,3,134,4.77
45427869,f,Upper East Side,Manhattan,40.775944,-73.955589,Entire home/apt,2,361,5.00
45430418,f,Concourse Village,Bronx,40.83341,-73.90912,Shared room,2,73,4.00
45430927,t,Borough Park,Brooklyn,40.63668,-74.00312,Entire home/apt,6,125,4.50
45433111,f,South Slope,Brooklyn,40.66938,-73.98911,Private room,1,200,0.00
45435227,t,Hell's Kitchen,Manhattan,40.76286,-73.99103,Private room,1,129,4.92
45435572,t,Sheepshead Bay,Brooklyn,40.5912,-73.94868,Private room,2,85,4.60
45437965,f,Woodside,Queens,40.74442,-73.89171,Private room,1,38,0.00
45439383,f,Fort Greene,Brooklyn,40.69526,-73.97279,Entire home/apt,2,80,0.00
45440273,f,Clinton Hill,Brooklyn,40.68641,-73.96187,Entire home/apt,4,413,5.00
45440460,t,Crown Heights,Brooklyn,40.67464,-73.95024,Private room,2,40,5.00
45440811,t,Crown Heights,Brooklyn,40.67701,-73.95035,Entire home/apt,6,249,4.90
45448385,f,Upper East Side,Manhattan,40.76719,-73.95874,Entire home/apt,8,1771,5.00
45448589,f,Bushwick,Brooklyn,40.69605,-73.9289,Entire home/apt,2,199,4.67
45450025,f,Long Island City,Queens,40.76174,-73.92699,Private room,2,45,0.00
45451978,f,Central Park,Manhattan,40.76783,-73.98113,Entire home/apt,6,4743,5.00
45453210,f,Hell's Kitchen,Manhattan,40.76542,-73.98986,Entire home/apt,4,200,5.00
45454788,f,Williamsburg,Brooklyn,40.71198,-73.95571,Entire home/apt,4,200,4.00
45456352,t,Hell's Kitchen,Manhattan,40.7615,-73.99681,Entire home/apt,4,1457,4.96
45457047,f,Hell's Kitchen,Manhattan,40.76737,-73.98787,Entire home/apt,2,125,5.00
45460506,f,Brighton Beach,Brooklyn,40.57559,-73.95708,Private room,2,165,0.00
45463342,f,Murray Hill,Manhattan,40.74635,-73.97909,Entire home/apt,2,142,5.00
45463521,t,East Village,Manhattan,40.72703,-73.97707,Entire home/apt,4,215,4.83
45464865,f,Crown Heights,Brooklyn,40.66519,-73.95963,Entire home/apt,2,63,0.00
45465142,f,Prospect Heights,Brooklyn,40.6789,-73.97216,Entire home/apt,5,110,0.00
45466085,f,Bedford-Stuyvesant,Brooklyn,40.68846,-73.94969,Private room,2,48,3.00
45466241,f,Upper East Side,Manhattan,40.76048,-73.96175,Entire home/apt,2,150,0.00
45469752,f,Bushwick,Brooklyn,40.70071,-73.93886,Private room,1,37,0.00
45470410,f,Ditmars Steinway,Queens,40.77331,-73.91842,Private room,2,85,4.96
45471095,t,Harlem,Manhattan,40.81039,-73.94308,Entire home/apt,6,890,4.79
45472312,f,Upper East Side,Manhattan,40.78005,-73.95252,Entire home/apt,3,125,4.67
45477910,f,Gramercy,Manhattan,40.73576,-73.98324,Entire home/apt,2,81,5.00
45480607,t,Bedford-Stuyvesant,Brooklyn,40.68702,-73.94115,Entire home/apt,4,201,4.77
45482929,f,Upper East Side,Manhattan,40.76048,-73.96175,Entire home/apt,2,64,4.67
45483048,f,Hell's Kitchen,Manhattan,40.76661,-73.99016,Entire home/apt,2,125,5.00
45484178,f,Bedford-Stuyvesant,Brooklyn,40.6815,-73.92797,Private room,2,70,5.00
45485378,f,Harlem,Manhattan,40.82159,-73.95505,Private room,2,23,5.00
45491910,f,Ellis Island,Manhattan,40.71847,-74.04076,Entire home/apt,3,240,0.00
45491994,f,Ellis Island,Manhattan,40.7191,-74.04082,Entire home/apt,3,240,0.00
45492035,f,Ellis Island,Manhattan,40.71888,-74.04093,Entire home/apt,3,240,0.00
45492081,f,Ellis Island,Manhattan,40.72056,-74.04241,Entire home/apt,3,245,0.00
45492621,f,East Village,Manhattan,40.72966,-73.9834,Private room,2,200,5.00
45493468,f,East Village,Manhattan,40.72413,-73.98858,Private room,1,300,0.00
